numeric_id,experiment,age,gender,gender_self_describe,ethnicity,ethnicity_self_describe,education,employment,location,income,condition,experiment_condition,video_type,task_order,IAT_block_order,complete_iat_data,passed_iat_performance,pos_neg,good_bad,like_dislike,self_reported_rating,IAT_D2_score,memory_of_video_content,diagnosticity_question,demand,reactance,hypothesis_awareness,influence_awareness,deepfake_video_check,deepfake_concept_check,issues_with_study,political_ideology_identity_1,political_ideology_social_issues,political_ideology_economic_issues,religious_affiliation_general,ras_q1,ras_q2,ras_q3,ras_q4,ras_q5,ras_q6,ras_q7,ras_q8,q1_bcti,q2_bcti,q3_bcti,q4_bcti,q5_bcti,q6_bcti,q7_bcti,q8_bcti,q9_bcti,q10_bcti,q11_bcti,q12_bcti,q13_bcti,q14_bcti,q15_bcti,ocq_1,ocq_2,ocq_3,ocq_4,ocq_5,ocq_6,ocq_7,ocq_8,ocq_9,ocq_10,ocq_11,ocq_12,ocq_13,ocq_14,ocq_15,ocq_16,ocq_17,ocq_18,ocq_19,ocq_20,ocq_21,ocq_22,ocq_23,ocq_24,ocq_25,ocq_26,ocq_27,ocq_28,ocq_29,ocq_30,q1_rei,q2_rei,q3_rei,q4_rei,q5_rei,q6_rei,q7_rei,q8_rei,q9_rei,q10_rei,q11_rei,q12_rei,q13_rei,q14_rei,q15_rei,q16_rei,q17_rei,q18_rei,q19_rei,q20_rei,crt_q1,crt_q2,crt_q3,crt_q4,crt_q5,crt_q6,crt_q7,crt_q8,crt_q9
105,5,18,female,NA,White,NA,High school,Employed (part-time),United Kingdom,"$100,000 to $149,999",C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,1,1,1,1,0.25013367373581924,"He answered 5 questions from the comments of a previous video;
1. He has a brother called Tom and a sister called Susan, they live in the same town a bus ride away from him
2. 
3. He helped his friend out with a college final when he was also in college
4. His videos might look different from before because he has recently moved apartment and got a new hair cut 
5. He uploads in the week because he spends the weekend looking after his elderly Grandmother",Moderately_Diagnostic,No Demand,No Reactance,See if words would be associated with a face dependant on whether of not we knew about them previously,"Yes, I was more inclined to like him because I had seen him as a real person and knew basic facts about him that presented him positively",No,No,no issues,Somewhat Agree,Somewhat Liberal,Somewhat Liberal,Agnostic,I don't know,I don't know,I don't know,I don't know,I agree,I don't know,I agree,I don't know,2,3,6,4,3,1,2,2,2,2,6,4,5,6,3,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,3,2,6,4,6,5,0,0,5,3,4,4,6,3,5,4,5,5,3,2,5,3,3,3,5,3,4,3,4,3,3,3,5,8,50,39,2nd,8,Emily,None it's a hole,yes,5
106,5,19,female,NA,White,NA,High school,Student,United Kingdom,"$150,000 to $199,999",C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,0,0,1,0.33,0.3969433280236335,"5 questions
1. if he had any siblings - 1 brother called Tom and a sister called Susan 
2. a story from college - helped a friend with his final exam, happy he did that as friend would've failed without his help
3. does he believe in chivalry - yes will give up seat on bus to pregnant woman because she needs it more than him
4. If he had changed anything about his videos - moved apartment and got a new haircut
5. Makes videos during weekday so what does he do at the weekend - helps grandma around her house as she is old and wants to spend as much time with her before she passes on",Slightly_Diagnostic,No Demand,No Reactance,see how the associated words could impact opinion on someone,yes as he seemed like a nice guy in it,no I did not,no,no issues,Strongly Agree,Strongly Liberal,Strongly Liberal,Christian,I don't know,I don't know,I disagree,I agree,I disagree,I disagree,I agree,I disagree,3,4,6,6,6,6,7,5,6,5,8,5,7,7,4,3,2,3,2,3,4,2,5,4,2,2,2,1,1,1,3,5,5,1,5,4,5,6,5,3,2,3,6,2,5,3,5,4,3,6,5,3,7,6,3,5,6,3,5,5,6,6,3,4,4,4,10,39,2nd,8,Emily,3,no,0
107,5,19,female,NA,White,NA,Some college,Student,United States of America,"$100,000 to $149,999",C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,FALSE,-3,-3,-3,-3,-0.33454641826758025,"Chris has one brother names Tom and one sister named Susan. He cheated on his final exam in college and was glad that he took the time to do so. Chris would not give up his seat on the bus if he saw a pregnant woman standing. He did not care that she needed it more than him. Chris spends more time with his grandmother so when she dies, he could have the house. He recently moved to a new apartment and only films during the week.",Moderately_Diagnostic,No Demand,No Reactance,Trying to subconsciously tell us how to feel about Chris.,Yes,"Yes, I saw the video cut out a few times after each question. The screen he was in moved slightly and changed positions.","Yes, computer animations and technology can do almost anything.",no issues,Somewhat Agree,Somewhat Conservative,Strongly Conservative,Christian,I strongly agree,I strongly agree,I strongly agree,I agree,I agree,I disagree,I don't know,I disagree,2,6,3,3,4,1,3,1,7,5,2,4,8,7,2,6,0,0,0,3,6,0,0,5,0,0,1,0,0,0,4,6,2,0,6,1,1,4,1,1,3,0,1,0,6,2,7,6,4,7,1,2,6,5,3,6,6,2,4,3,5,5,2,3,2,4,50,39,2,8,Emily,0,yes,2
108,5,28,male,NA,White,NA,Some college,Student,United Kingdom,"Less than $25,000",C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,2,3,2,2.33,0.5970373556379263,"He was going to answer 5 random questions from the comment section so people could find out some things they might not know about him. 1. was he has a brother and sister, Tom and Susan. 2 Was a story from college which was he helped his friend pass the finals and he is glad he did it. 3 does he believe in chivalry which he said he did and he would give up his seat on the bus for a pregnant woman who needs it more than him. 4. Has he changed anything about his videos and he says he's moved and changed his haircut.  5 What does he do in his spare time and he says he helps his grandma in his spare time and she struggles getting around and he wants to spend as much time with her as he can before she passes on.",Moderately_Diagnostic,No Demand,No Reactance,Seeing how associating Chris with being nice affected you catagorising words.,"Yes, he seemed like a nice person and wasn't trying to show off but answering the questions he had as I believe he actually would.",No,Yes,no issues,Somewhat Agree,Somewhat Liberal,Moderate,No religion,I disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I disagree,I don't know,I disagree,1,1,1,2,2,1,2,1,2,1,1,4,3,1,1,4,3,0,1,3,6,0,4,6,4,0,5,0,4,0,6,6,6,0,6,6,6,6,6,0,6,0,6,6,6,2,6,5,2,5,5,2,6,5,3,6,6,4,5,3,5,5,4,2,4,4,10,39,2,8,Emily,0,yes,3
109,5,22,female,NA,White,NA,Some college,Student,United Kingdom,"Less than $25,000",C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,-3,-3,-3,-3,0.2631882965693133,He has 2 siblings who live in the same small town as him that's a bus ride away. He cheated on his final exam in college and is really happy that he did because he would have failed if he hadn't had cheated. He spends most of his weekends at his Grandmother's house as she's very old and he wants her house when she dies. He make most of his videos during the week. He has recently had a new haircut and moved apartments. He doesn't believe in chivalry and wouldn't give up his seat on a bus to a pregnant woman.,Strongly_Diagnostic,No Demand,No Reactance,I don't know,The video definitely influence how much I liked Chris,No it looked real,No,No issues,Somewhat Agree,Somewhat Liberal,Somewhat Liberal,No religion,I disagree,I disagree,I disagree,I strongly disagree,I strongly disagree,I strongly disagree,I disagree,I disagree,2,3,5,3,2,3,2,2,2,2,2,2,2,2,2,5,1,5,1,1,5,1,1,5,1,1,1,1,1,1,5,5,5,5,5,3,2,4,3,1,1,1,1,1,4,3,5,6,4,5,6,3,5,5,3,5,7,3,5,5,5,6,3,3,5,8,50,20,2nd,7,June,27,no,NA
110,5,28,female,NA,White,NA,Bachelor,Employed (full time),United Kingdom,"$50,000 to $74,999",C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,2,2,2,2,0.6403531041127478,"He's recently moved apartments and got a new haircut. He spends his weekends helping his grandmother with things around her house as she is old and he wants to spend as much time as possible with her before she passes on. He helped a friend with his final exam in college, and if he hadn't, the friend probably wouldn't have passed. He's pleased he did this. He believes in chivalry - if he sees a pregnant woman on the bus, he'll give up his seat, as she needs it more than him. Can't remember the first question, but I know it was something fairly simple.",Moderately_Diagnostic,No Demand,No Reactance,"Perhaps how we view someone beforehand might influence how we feel about them later. For example, associating good traits with Chris and bad with Bob made it harder to then switch and do it the other way round","No, it didn't - I still took the video at face value",I didn't know this,"No, I didn't! It was well done",No issues,Somewhat Agree,Moderate,Moderate,Agnostic,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,4,3,6,4,5,2,3,6,4,3,4,3,2,7,3,4,3,0,0,1,3,0,1,3,0,0,2,0,2,0,0,5,4,0,4,4,4,4,4,0,0,0,4,5,5,3,5,5,3,5,3,5,5,5,3,5,7,3,5,3,4,6,3,3,3,4,10 seconds,39 days,second,8,Emily,"None, it's a hole",yes,7
111,5,39,female,NA,White,NA,Bachelor,Employed (full time),United Kingdom,"$75,000 to $99,999",C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,0,0,0,0,0.7170635506937667,"He wanted to answer questions from the comments section so that people could really get to know him. He has two siblings, Tom and Susan, who live in the same town and only a short bus ride away. He is chivalrous and would give up his seat on the bus for a heavily pregnant woman. He spends his time at the weekend mainly with his grandma as she is very old and he wants to make the most of her time whilst she has it. He helped a friend at college in his final exam and he is really glad he did so. He looks different in his videos as he had a haircut.",Slightly_Diagnostic,No Demand,No Reactance,To associate negative or positive words with a particular person and see if it caused an effect on the observer.,"To be frank, I don't feel anything for Chris either positively or negatively. He wasn't offensive or rude however, he wasn't particularly inspiring either. I was concentrated more on getting the categories right!","Not exactly. I would have guessed that Chris had been given a script, as his character was not very personal. I could see that the lighting changed every so often. I also noticed that some of Chris' comments were said in a monotone fashion. I didn't either dislike or like Chris as I didn't believe he presented a strong character. It makes sense that it was not all real.","No I didn't, although I understand that in this day and age trusting what you read and see on the internet and in the media isn't always entirely reliable.",No issues.,Somewhat Agree,Moderate,Moderate,Agnostic,I don't know,I disagree,I strongly disagree,I disagree,I don't know,I disagree,I don't know,I strongly disagree,3,3,2,2,4,2,2,5,5,2,6,2,3,4,2,4,0,0,0,0,3,3,2,2,1,0,0,0,0,0,0,5,2,0,2,0,4,2,1,0,0,0,4,1,6,3,5,5,2,4,6,3,4,5,5,5,7,3,6,5,6,6,3,3,4,4,50,39,Second,7,Emily,18',no,0
112,5,24,male,NA,White,NA,Some college,Self-employed,Poland,"$25,000 to $34,999",C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,2,2,3,2.33,0.36544563564084503,"He said that he has siblings, that he has changed his hairstyle and apartment, and that his grandmother around home helps at weekends",Slightly_Diagnostic,No Demand,No Reactance,We wanted us to associate images with words and be guided by this when judging chriss and bob,"I think after this video I liked chriss more than if I saw him for the first time, I could learn something about him.",I didn't think the movie was rigged,no i didn't know,no issues,Strongly disagree,Moderate,Somewhat Liberal,Christian,I disagree,I agree,I strongly agree,I don't know,I disagree,I disagree,I strongly agree,I agree,3,1,4,1,4,1,6,2,2,5,4,3,2,3,6,6,2,0,6,1,6,0,0,3,4,0,1,0,3,0,0,6,4,0,6,3,0,6,2,0,6,0,6,3,6,6,7,5,2,5,2,6,2,6,4,7,6,2,2,2,6,3,4,6,2,4,10,39,second blace,8,Emily,18,yes,4
113,5,39,female,NA,White,NA,High school,Self-employed,United Kingdom,"$75,000 to $99,999",C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,1,1,1,1,0.5937981746757769,"he has two siblings, who live a bus ride away from him. He's recently moved and got his hair cut. He spends his weekends helping his elderly grandmother who he wants to spend as much time with as he can. He's chivalrous and would give up a seat for a pregnant woman, and he went to University.",Moderately_Diagnostic,No Demand,No Reactance,Trying to test if you can change someones perceptions of a person,"Quite a lot, I was thinking of his grandmother and the comments about the pregnant lady.",No,Yes,no issues,Somewhat Agree,Somewhat Conservative,Somewhat Conservative,No religion,I don't know,I don't know,I don't know,I disagree,I disagree,I disagree,I don't know,I don't know,3,6,5,6,5,4,7,5,7,5,5,4,5,3,2,4,0,0,0,3,0,2,1,1,0,0,1,0,0,0,2,4,3,0,2,2,3,1,1,0,0,0,0,3,5,3,5,6,3,4,3,3,6,6,3,5,6,3,5,2,6,6,2,2,2,8,10,20,1st,8,Emily,27,no,0
114,5,52,male,NA,White,NA,Bachelor,Employed (full time),United Kingdom,"$150,000 to $199,999",C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,NA,NA,2,2,2,2,NA,"He has 2 siblings; he helped a friend with their final exam; he believes in chivalry; he recently moved apartment and also had a new haircut; he spends his weekends helping his grandmother.
He's taking 5 random questions each week and answering them on his YouTube channel.",Moderately_Diagnostic,NA,NA,NA,NA,NA,NA,NA,Moderately Agree,Somewhat Liberal,Somewhat Liberal,No religion,I disagree,I disagree,I disagree,I strongly disagree,I disagree,I disagree,I don't know,I disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,5,21,female,NA,Black,NA,Some college,Student,South Africa,"$50,000 to $74,999",C3. Negative_Video_IAT_First (Con B First),negative video,deepfake video,iat first,learning consistent block First,complete,TRUE,-1,-1,-1,-1,0.2513418928700419,"he has 2 siblings, a brother named tom and a sister named susan, they live a bus ride away from him
he doesn't believe in chivalry, he wouldn't give up his bus seat if he saw a pregnant woman standing, he says it's not his fault if she needs it more than him
he recently moved to a new apartment, and he got a new haircut, which had mentioned in a previous video (that is what was new about his youtube videos)
he spends his weekends mostly with his grandmother, who owns her house, and he spends his weekends with her so that he can hopefully get her house when she passes away.",Slightly_Diagnostic,No Demand,No Reactance,trying to see if assigning positive or negative aspects to a person can influence how someone feels about them or change how someone felt about someone.,"yes, i think so, because Chris presented himself as a person who wasn't very generous or chivalrous and that knocked some points off for him because it made him seem like kind of a 'douche' if i can say/if that makes sense.","i suspected that it might have been 'staged', the term 'deepfaked' didn't come to mind.","yes, i've watched series and movies which have addressed issues of 'deepfaked' videos.",no issues,Neither agree nor disagree,Somewhat Liberal,Somewhat Liberal,Christian,I strongly agree,I agree,I don't know,I agree,I agree,I agree,I agree,I agree,1,3,4,3,4,1,4,1,3,4,2,1,3,7,1,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,6,1,0,3,0,3,1,1,1,0,4,0,6,6,2,6,6,2,5,2,2,6,5,3,5,5,2,6,3,5,5,2,2,3,8 years old,50 seconds,20 days,second place,8 sheep,Emily,3 cubic feet,no,NA
116,5,38,female,NA,White,NA,Bachelor,Self-employed,United Kingdom,"$50,000 to $74,999",C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,2,3,2,2.33,0.3277618457989685,"That he would answer some questions about himself.
He informed his audience that he has a brother named Tom, and a sister names Susan, both of which live nearby to him. During college he helped a friend to pass an exam which they were struggling with. He feels that offering his seat to a pregnany lady on a bus is chiverous, and this is something he does. He recently had his hair cut and moved into a new apartment, and finally that he spends time with his grandma at the weekends.",Moderately_Diagnostic,No Demand,No Reactance,to make associations between words and people,"yes, he seemed genuine",No. But the sound didnt seem well synchronised to Chris' lips,No,No issues,Neither agree nor disagree,Somewhat Liberal,Somewhat Liberal,Agnostic,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I agree,I don't know,6,7,7,7,7,5,6,7,7,7,8,5,7,7,7,5,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,6,4,0,1,2,3,1,0,0,0,0,0,0,6,2,6,6,5,5,2,2,5,5,5,6,6,2,5,1,3,5,2,2,1,8,10,30,1,7,emily,9,no,0
117,5,28,male,NA,White,NA,Masters,Employed (full time),Canada,"$50,000 to $74,999",C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,2,2,2,2,0.7595734730313606,"Chris talked about having an idea for his fans to get to know him more. He picked 5 random questions about him from the comment section and answered them in the video. He talked about one, he has two siblings, Susan and Tom. Two, do you have any stories from college. Three, if he believes in chivalry. Four, if he changed anything about his videos. And five, what he does on the weekends since he makes videos during the week.",Moderately_Diagnostic,No Demand,No Reactance,"I feel the researchers wanted me to compare how I felt towards a person I know, and to a person I don't know. Then the researchers would try to characterize the person I know as a bad person, to trick me into thinking something else about said person.","I believe knowing more about Chris shifted my point of view, making Chris look, at least to me, as a good person.","I had a feeling something was wrong, because the way Chris was moving felt unnatural, but I believed it to be real.","Yes I did, I have tried it once myself with me and my friends.",no issues,Somewhat disagree,Moderate,Somewhat Conservative,No religion,I agree,I disagree,I disagree,I don't know,I agree,I disagree,I disagree,I disagree,2,1,1,1,1,1,3,2,4,1,2,1,4,1,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,1,4,1,3,1,2,3,4,3,5,5,6,5,3,3,6,6,2,6,6,3,4,3,4,6,4,3,3,4,10,39,2,8,Emily,3,yes,5
